City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
283,selibaby,15.159,-12.1829,95.56,7,1,6.4,MR,1704726831
284,ancud,-41.8697,-73.8203,58.15,50,11,7.7,CL,1704726832
285,kuyeda,56.4311,55.5886,-16.1,100,95,4.92,RU,1704726832
286,howard springs,-12.497,131.047,80.51,95,100,4.76,AU,1704726832
287,port-vila,-17.7338,168.3219,76.6,94,75,2.3,VU,1704726832
288,mishelevka,52.8575,103.1719,-0.53,99,90,7.31,RU,1704726833
289,praia da vitoria,38.7333,-27.0667,64.76,63,20,10.63,PT,1704726833
290,kapuskasing,49.4169,-82.4331,-5.71,84,75,4.61,CA,1704726833
291,ares,-6.1944,-35.1603,87.89,50,0,11.54,BR,1704726833
292,liuhe,42.2401,125.7172,12.24,93,100,6.31,CN,1704726833
293,kristiansund,63.1115,7.732,39.85,75,75,9.22,NO,1704726834
294,bandar abbas,27.1865,56.2808,67.98,49,0,4.61,IR,1704726834
295,asau,46.4333,26.4,13.28,93,100,7.0,RO,1704726834
296,mermoz boabab,14.7065,-17.4758,95.56,47,0,16.11,SN,1704726834
297,mount isa,-20.7333,139.5,80.37,78,75,8.05,AU,1704726835
298,chos malal,-37.3781,-70.2709,75.2,15,0,7.27,AR,1704726835
299,mildura,-34.2,142.15,68.07,77,97,11.54,AU,1704726835
300,lebu,-37.6167,-73.65,62.6,67,0,15.57,CL,1704726836
301,llanes,43.4198,-4.7549,50.23,64,71,12.17,ES,1704726836
302,chonchi,-42.6128,-73.8092,59.32,48,88,4.23,CL,1704726836
303,letlhakane,-21.4167,25.5833,96.48,13,30,7.05,BW,1704726836
304,tamanrasset,22.785,5.5228,73.31,9,0,9.22,DZ,1704726836
305,gaspe,48.8334,-64.4819,23.22,58,40,12.66,CA,1704726837
306,czarna bialostocka,53.3051,23.2815,7.83,83,4,6.38,PL,1704726837
307,dakhla,23.6848,-15.958,69.82,52,39,14.97,EH,1704726837
308,danjiangkou,32.5428,111.5086,44.89,66,0,2.93,CN,1704726838
309,taltal,-25.4,-70.4833,70.2,70,5,5.59,CL,1704726838
310,salta,-24.7859,-65.4117,82.99,65,75,5.75,AR,1704726838
311,gazli,40.1333,63.45,44.08,43,26,12.71,UZ,1704726838
312,mount pearl,47.5166,-52.7813,25.95,87,100,20.71,CA,1704726839
313,gubkinskiy,64.434,76.5026,0.3,97,100,11.39,RU,1704726821
314,srandakan,-7.9386,110.2506,77.4,92,100,4.92,ID,1704726839
315,chipinge,-20.1883,32.6236,74.98,69,54,8.23,ZW,1704726839
316,dehloran,32.6941,47.2679,60.24,34,56,3.89,IR,1704726840
317,road town,18.4167,-64.6167,84.29,69,40,9.22,VG,1704726605
318,laurel,39.0993,-76.8483,44.74,63,0,9.22,US,1704726840
319,itsa,29.2376,30.7894,67.3,21,100,2.66,EG,1704726841
320,robertsport,6.7533,-11.3686,84.88,70,43,11.41,LR,1704726841
321,belabo,4.9333,13.3,96.35,10,41,1.77,CM,1704726841
322,madang,-5.2246,145.7966,77.36,91,100,4.92,PG,1704726842
323,tidjikja,18.5564,-11.4271,85.01,7,7,10.36,MR,1704726842
324,glubokiy,48.5217,40.3258,19.51,94,100,17.02,RU,1704726842
325,anloga,5.7947,0.8973,85.59,70,10,14.94,GH,1704726842
326,embarcacion,-23.209,-64.096,97.21,55,0,5.53,AR,1704726843
327,san patricio,28.017,-97.5169,71.83,92,100,19.62,US,1704726843
328,quellon,-43.1167,-73.6167,55.15,55,100,6.17,CL,1704726843
329,kuala terengganu,5.3302,103.1408,82.35,83,40,6.91,MY,1704726844
330,cromer,52.9312,1.2989,38.07,64,99,15.99,GB,1704726844
331,nelson bay,-32.7167,152.15,73.99,97,58,3.0,AU,1704726844
332,huanan,46.2167,130.5167,-2.06,99,100,2.1,CN,1704726845
333,tanggu,39.0211,117.6469,28.36,62,97,4.68,CN,1704726845
334,tosontsengel,48.7567,98.2839,-12.95,99,100,1.99,MN,1704726845
335,nata,8.3333,-80.5167,81.77,65,100,16.46,PA,1704726846
336,aurora,39.7294,-104.8319,21.27,78,100,23.02,US,1704726628
337,kaitong,44.8135,123.15,0.82,91,13,4.0,CN,1704726846
338,shingu,33.7333,135.9833,35.65,70,76,5.68,JP,1704726846
339,luckau,51.85,13.7167,23.76,51,5,9.6,DE,1704726847
340,dindima,10.2263,10.1513,92.37,5,6,7.16,NG,1704726847
341,kayangel,8.0823,134.7173,83.14,80,90,20.71,PW,1704726847
342,remire-montjoly,4.9167,-52.2667,84.24,79,75,17.27,GF,1704726848
343,sungailiat,-1.85,106.1333,79.45,82,100,5.08,ID,1704726848
344,swift current,50.2834,-107.8014,-1.39,84,100,11.5,CA,1704726848
345,tamiahua,21.2667,-97.45,70.09,87,99,0.98,MX,1704726848
346,kapa'a,22.0752,-159.319,71.92,89,100,14.97,US,1704726849
347,luderitz,-26.6481,15.1594,72.86,59,2,32.35,NA,1704726849
348,la sarre,48.8002,-79.1996,7.27,88,79,6.85,CA,1704726849
349,alupka,44.4167,34.05,49.44,93,100,13.18,UA,1704726850
350,allegan,42.5292,-85.8553,34.61,86,100,3.0,US,1704726850
351,tazacorte,28.629,-17.9293,68.97,93,75,6.91,ES,1704726850
352,daru,-9.0763,143.2092,78.84,85,100,3.38,PG,1704726850
353,pathein,16.7833,94.7333,70.21,73,2,6.53,MM,1704726851
354,port lincoln,-34.7333,135.8667,61.97,86,36,11.5,AU,1704726851
355,tsiombe,-25.3,45.4833,78.44,81,32,17.05,MG,1704726851
356,chiras,35.4167,65.9823,12.56,64,2,8.68,AF,1704726852
357,port douglas,-16.4833,145.4667,80.56,81,85,3.04,AU,1704726852
358,mahibadhoo,3.7833,72.9667,82.6,76,100,9.93,MV,1704726852
359,mirny,62.5353,113.9611,-29.56,100,11,3.76,RU,1704726852
360,nouadhibou,20.931,-17.0347,87.78,14,0,3.44,MR,1704726853
361,porirua,-41.1333,174.85,63.84,88,71,19.53,NZ,1704726853
362,jwaneng,-24.6004,24.7303,92.14,19,97,8.99,BW,1704726853
363,ziguinchor,12.5833,-16.2719,98.8,26,0,6.91,SN,1704726854
364,jabor,5.921,169.6434,81.84,79,100,21.16,MH,1704726854
365,sonoita,31.85,-112.8333,38.14,39,0,4.56,MX,1704726854
366,sokoni,-6.4333,39.55,82.94,77,50,12.5,TZ,1704726855
367,dingolfing,48.6333,12.5,28.9,64,72,5.55,DE,1704726855
368,tralee,52.2704,-9.7026,39.45,75,75,11.5,IE,1704726855
369,sibay,52.7181,58.6658,-8.79,92,5,5.99,RU,1704726856
370,si racha,13.1737,100.9311,87.94,68,25,4.25,TH,1704726856
371,labrador city,52.9463,-66.9114,-14.89,70,75,2.3,CA,1704726856
372,masterton,-40.9597,175.6575,56.95,93,73,5.44,NZ,1704726857
373,port saint john's,-31.6229,29.5448,72.28,78,98,4.65,ZA,1704726857
374,middletown,39.5151,-84.3983,38.66,83,100,8.05,US,1704726790
375,pemba,-12.974,40.5178,84.9,79,75,13.8,MZ,1704726858
376,arkansas city,37.062,-97.0384,39.61,87,100,19.57,US,1704726858
377,rahuri,19.3833,74.65,75.25,31,0,8.12,IN,1704726858
378,labytnangi,66.6572,66.4183,-2.94,97,100,4.83,RU,1704726859
379,holualoa,19.6228,-155.9522,67.84,78,40,5.75,US,1704726859
380,tukrah,32.5341,20.5791,61.18,55,66,21.5,LY,1704726860
381,suhbaatar,50.2314,106.2078,-11.92,100,69,3.22,MN,1704726860
382,makokou,0.5738,12.8642,86.34,70,75,3.83,GA,1704726860
383,payson,40.0444,-111.7321,20.59,86,20,4.61,US,1704726695
384,mountain home,43.133,-115.6912,18.88,86,0,0.0,US,1704726861
385,petrila,45.45,23.4167,35.4,98,100,2.35,RO,1704726861
386,upington,-28.4478,21.2561,89.98,19,20,2.3,ZA,1704726861
387,hassi messaoud,31.6804,6.0729,62.46,23,0,13.8,DZ,1704726862
388,sarajevo,43.8486,18.3564,30.11,86,75,5.99,BA,1704726862
389,flin flon,54.7682,-101.865,-27.56,75,75,2.3,CA,1704726862
390,maceio,-9.6658,-35.7353,94.44,40,40,11.5,BR,1704726862
391,marsa alam,25.0757,34.8918,75.85,61,2,5.97,EG,1704726863
392,francisco sa,-16.4758,-43.4883,80.74,84,100,8.16,BR,1704726863
393,nagqu,31.5,92.0,14.97,31,22,4.41,CN,1704726863
394,rudnichnyy,59.617,52.4703,3.43,94,97,9.69,RU,1704726864
395,jalai nur,49.45,117.7,-15.48,97,12,3.53,CN,1704726864
396,nabire,-3.3667,135.4833,77.41,91,100,2.35,ID,1704726864
397,kruisfontein,-34.0033,24.7314,64.89,73,100,9.15,ZA,1704726865
398,qusmuryn,52.4503,64.6311,-5.57,90,6,10.13,KZ,1704726865
399,ciudad lazaro cardenas,17.9583,-102.2,76.93,65,20,3.27,MX,1704726865
400,east london,-33.0153,27.9116,70.74,88,20,6.91,ZA,1704726865
401,cartagena,10.3997,-75.5144,87.42,62,0,4.61,CO,1704726590
402,tual,-5.6667,132.75,83.66,78,92,11.41,ID,1704726866
403,belo sur tsiribihina,-19.7,44.55,84.99,69,100,7.9,MG,1704726866
404,klyuchi,52.2667,79.1667,20.21,74,53,23.94,RU,1704726867
405,ingeniero guillermo n. juarez,-23.9,-61.85,101.57,28,0,15.19,AR,1704726867
406,santa marta,11.2408,-74.199,88.9,52,20,21.99,CO,1704726867
407,kismayo,-0.3582,42.5454,80.87,74,68,19.24,SO,1704726867
408,arroyo de la luz,39.4851,-6.584,48.76,59,100,2.95,ES,1704726868
409,paraty,-23.2178,-44.7131,93.11,52,9,4.99,BR,1704726868
410,mar del plata,-38.0023,-57.5575,81.95,58,0,18.41,AR,1704726868
411,papao,-17.75,-149.55,76.68,89,59,18.34,PF,1704726869
412,oodweyne,9.4092,45.064,68.67,46,33,19.24,SO,1704726869
413,amasra,41.7463,32.3863,52.72,82,100,7.34,TR,1704726869
414,qingnian,36.8456,115.7117,29.48,92,92,0.94,CN,1704726869
415,norilsk,69.3535,88.2027,-13.97,95,100,8.52,RU,1704726870
416,likiep,9.8251,169.3107,80.38,71,100,19.6,MH,1704726870
417,menongue,-14.6585,17.691,77.29,62,76,3.06,AO,1704726629
418,mammoth lakes,37.6485,-118.9721,7.52,68,0,9.22,US,1704726871
419,itapema,-27.0903,-48.6114,95.85,83,18,3.0,BR,1704726871
420,sirjan,29.452,55.6814,48.22,14,0,2.08,IR,1704726871
421,naama,33.2667,-0.3167,56.53,11,4,13.85,DZ,1704726871
422,vershino-darasunskiy,52.35,115.5167,-13.18,97,10,3.74,RU,1704726872
423,suining,30.508,105.5733,56.41,71,90,6.64,CN,1704726872
424,chui,-33.6971,-53.4616,77.36,65,81,5.75,UY,1704726872
425,mvurwi,-17.0333,30.85,72.19,78,99,5.64,ZW,1704726873
426,kaedi,16.1465,-13.5047,92.66,6,10,4.99,MR,1704726873
427,shache,38.4167,77.2406,30.97,39,100,1.36,CN,1704726873
428,itoman,26.1247,127.6694,64.42,68,40,6.91,JP,1704726874
429,yeed,4.55,43.0333,90.32,19,77,12.97,SO,1704726874
430,ust'-kulom,61.6864,53.6902,7.25,96,100,7.47,RU,1704726874
431,san sebastian de la gomera,28.0916,-17.1133,74.37,64,0,6.91,ES,1704726875
432,mejit,10.2753,170.8646,79.95,73,100,17.05,MH,1704726875
433,zaozersk,69.4005,32.4476,13.03,93,100,4.72,RU,1704726875
434,isna,25.2934,32.554,78.3,16,5,6.35,EG,1704726876
435,mahdia,35.5047,11.0622,57.15,63,66,23.91,TN,1704726876
436,kuqa,41.7278,82.9364,29.44,49,4,3.44,CN,1704726876
437,mocimboa,-11.3167,40.35,82.81,79,49,8.7,MZ,1704726877
438,rabak,13.1809,32.74,90.46,16,93,5.77,SD,1704726877
439,mtsamboro,-12.6998,45.0689,81.72,76,100,5.35,YT,1704726878
440,port isabel,26.0734,-97.2086,74.03,88,100,11.01,US,1704726878
441,tinde,-3.8833,33.2,74.86,80,57,3.27,TZ,1704726878
442,ambovombe,-25.1667,46.0833,77.81,82,20,20.71,MG,1704726878
443,murzuq,25.9155,13.9184,70.32,18,97,4.0,LY,1704726879
444,igarka,67.4667,86.5833,-4.25,82,100,14.03,RU,1704726879
445,soe,-9.8607,124.284,69.96,94,100,2.75,ID,1704726879
446,tromso,69.6496,18.957,33.82,93,75,18.41,NO,1704726880
447,nova vicosa,-17.8919,-39.3719,82.87,75,97,8.59,BR,1704726761
448,oyem,1.5995,11.5793,90.05,29,14,3.22,GA,1704726880
449,la libertad,-2.2333,-80.9,83.86,74,40,5.75,EC,1704726880
450,waldmunchen,49.3786,12.7042,23.83,52,30,12.73,DE,1704726881
451,tshabong,-26.05,22.45,84.74,37,35,16.67,BW,1704726881
452,coari,-4.085,-63.1414,92.1,48,99,4.79,BR,1704726881
453,cidreira,-30.1811,-50.2056,85.78,63,98,14.76,BR,1704726691
454,albertina,-22.2008,-46.6158,90.32,35,9,1.12,BR,1704726882
455,valdivia,-39.8142,-73.2459,62.69,53,53,3.65,CL,1704726882
456,vilhena,-12.7406,-60.1458,84.42,70,40,9.22,BR,1704726882
457,lyuban',52.7985,28.0048,4.17,93,13,6.89,BY,1704726882
458,lospalos,-8.5186,127.0025,76.48,88,100,2.33,TL,1704726883
459,urangan,-25.3,152.9,77.2,94,99,4.0,AU,1704726883
460,taksimo,56.3444,114.8794,-10.61,89,95,2.42,RU,1704726883
461,xiaoweizhai,26.1903,107.5125,47.21,96,59,0.85,CN,1704726884
462,page,36.9147,-111.4558,29.98,42,0,10.36,US,1704726884
463,barbezieux-saint-hilaire,45.4726,-0.1522,34.68,66,12,11.54,FR,1704726884
464,tokmok,42.8417,75.3016,38.86,85,81,2.68,KG,1704726885
465,laguna,38.421,-121.4238,42.31,88,20,4.61,US,1704726885
466,acapulco de juarez,16.8634,-99.8901,76.82,78,20,4.61,MX,1704726702
467,cabo san lucas,22.8909,-109.9124,65.75,59,20,10.36,MX,1704726885
468,lensk,60.7253,114.9278,-6.92,91,86,8.32,RU,1704726886
469,mutuali,-14.8706,37.0044,77.68,90,100,3.27,MZ,1704726886
470,alo,7.4178,6.7371,100.27,20,8,4.65,NG,1704726886
471,palmer,42.1584,-72.3287,33.44,73,20,6.91,US,1704726887
472,polyarnyy,69.1989,33.4478,12.02,90,100,6.8,RU,1704726887
473,sanghar,26.0466,68.9481,65.84,24,0,9.31,PK,1704726887
474,garachico,28.7781,-17.7646,66.31,73,75,6.91,ES,1704726887
475,tezu,27.9167,96.1667,57.67,45,0,4.23,IN,1704726888
476,dalandzadgad,43.5708,104.425,12.78,87,100,15.01,MN,1704726888
477,lagunas,-5.2269,-75.6753,79.86,79,100,4.74,PE,1704726888
478,freeport,40.6576,-73.5832,41.41,60,0,20.71,US,1704726888
479,pokhara,28.2333,83.9833,54.23,55,0,4.47,NP,1704726889
480,saint-louis,16.3333,-15.0,91.6,6,18,4.05,SN,1704726889
481,uliastay,47.7417,96.8444,-1.34,76,36,7.67,MN,1704726889
482,arteche,12.2645,125.4048,78.31,90,48,7.7,PH,1704726889
483,sechura,-5.5569,-80.8222,80.55,58,64,8.61,PE,1704726890
484,buckingham,51.9997,-0.9878,37.35,74,47,8.99,GB,1704726890
485,teruel,40.6667,-0.6667,34.11,48,0,18.57,ES,1704726890
486,amlagora,22.8333,87.3333,69.49,48,0,3.56,IN,1704726890
487,smithers,54.7804,-127.1743,21.52,100,100,2.3,CA,1704726891
488,beruniy,41.6911,60.7525,42.76,70,0,9.22,UZ,1704726891
489,olinda,-8.0089,-34.8553,89.33,58,40,13.8,BR,1704726856
490,marka,1.7159,44.7717,79.14,73,11,22.08,SO,1704726891
491,puerto baquerizo moreno,-0.9,-89.6,79.79,78,75,13.8,EC,1704726892
492,sisimiut,66.9395,-53.6735,11.32,84,100,11.65,GL,1704726892
493,kingston,17.997,-76.7936,81.55,65,20,6.91,JM,1704726836
494,kongolo,-5.3833,27.0,78.17,91,81,3.76,CD,1704726892
495,caucete,-31.6518,-68.2811,84.47,39,26,19.26,AR,1704726893
496,ortakoy,38.7373,34.0387,52.05,67,91,21.7,TR,1704726893
497,puerto aysen,-45.4,-72.7,52.74,85,81,5.99,CL,1704726893
498,lazaro cardenas,17.9583,-102.2,76.93,65,20,3.27,MX,1704726894
499,caleta de carquin,-11.0925,-77.6267,76.01,74,52,9.46,PE,1704726894
500,cumaral,4.2708,-73.4867,85.77,49,100,5.44,CO,1704726894
501,nizhnyaya tavda,57.6731,66.1725,2.8,91,100,14.34,RU,1704726894
502,loshnitsa,54.2789,28.7639,2.41,95,6,4.59,BY,1704726895
503,palapye,-22.546,27.1251,94.19,20,10,13.76,BW,1704726895
504,barguzin,53.6167,109.6167,-3.15,86,65,1.86,RU,1704726895
505,kiranur,10.5699,78.7868,78.51,94,89,10.8,IN,1704726901
506,arawa,-6.2132,155.5367,77.77,91,99,1.86,PG,1704726901
507,dhemaji,27.4833,94.5833,57.7,53,0,5.12,IN,1704726902
508,nangomba,-10.9,38.5,82.65,70,15,5.03,TZ,1704726903
509,dabou,5.3256,-4.3769,84.94,70,45,11.03,CI,1704726903
510,retreat,38.8245,-85.8533,36.55,88,100,1.99,US,1704726904
511,amos,48.5669,-78.1162,9.45,83,98,7.78,CA,1704726799
512,port moresby,-9.4431,147.1797,78.22,94,40,5.75,PG,1704726904
513,ukwa,21.9667,80.4667,64.31,56,3,1.48,IN,1704726905
514,gillette,44.2911,-105.5022,11.03,86,100,11.5,US,1704726605
515,altamira,-3.2033,-52.2064,89.69,66,75,6.91,BR,1704726905
516,agadir,30.4202,-9.5982,68.45,49,100,8.5,MA,1704726621
517,sydney,-33.8679,151.2073,74.71,75,0,5.75,AU,1704726785
518,bhabhra,22.5333,74.3333,76.35,41,31,3.71,IN,1704726906
519,boguchany,58.3814,97.4531,-1.14,97,100,4.0,RU,1704726906
520,prince rupert,54.3161,-130.3201,38.89,87,100,14.97,CA,1704726907
521,fortaleza,-3.7227,-38.5247,87.93,70,40,10.36,BR,1704726837
522,tamandare,-8.7597,-35.1047,88.41,57,9,13.47,BR,1704726908
523,tadine,-21.55,167.8833,76.95,87,90,8.52,NC,1704726908
524,valparaiso,-33.0393,-71.6273,88.14,45,0,19.57,CL,1704726908
525,sitangkai,4.6628,119.3928,82.76,76,43,6.42,PH,1704726908
526,chita,52.0333,113.55,-0.51,71,34,6.71,RU,1704726909
527,elliot lake,46.3834,-82.6331,15.91,75,100,5.14,CA,1704726909
528,yinchuan,38.4681,106.2731,30.6,36,0,6.46,CN,1704726910
529,mazagao,-0.115,-51.2894,84.25,72,99,5.59,BR,1704726910
530,beyneu,45.3167,55.2,37.24,79,100,14.52,KZ,1704726910
531,gamboma,-1.8764,15.8644,85.35,57,95,6.53,CG,1704726911
532,natal,-5.795,-35.2094,88.45,62,40,12.66,BR,1704726842
533,morehead city,34.7229,-76.726,46.0,73,100,5.99,US,1704726912
534,zhangjiajie,29.1294,110.4783,48.07,91,0,2.21,CN,1704726912
535,san pedro,14.35,121.0167,80.35,85,30,10.0,PH,1704726762
536,miyako,39.6367,141.9525,30.27,66,35,4.03,JP,1704726913
537,diamantina,-18.2494,-43.6003,72.37,82,100,8.01,BR,1704726646
538,hotan,37.0997,79.9269,31.62,38,76,2.24,CN,1704726913
539,dukku,10.8231,10.7717,90.72,6,3,8.79,NG,1704726914
540,kil bhuvanagiri,11.4667,79.6333,75.54,92,97,9.24,IN,1704726915
541,benin city,6.335,5.6275,101.43,22,3,1.01,NG,1704726916
542,al ghayzah,16.2079,52.176,75.29,37,66,5.41,YE,1704726917
543,craig,40.5153,-107.5464,7.39,78,0,0.0,US,1704726917
544,micheweni,-4.9667,39.8333,82.81,77,6,12.55,TZ,1704726918
545,phan rang-thap cham,11.5667,108.9833,71.78,92,97,6.49,VN,1704726918
546,rongelap,11.1635,166.8941,81.18,71,100,21.03,MH,1704726918
547,pemangkat,1.1667,108.9667,78.93,86,100,4.18,ID,1704726919
548,jonquiere,48.4165,-71.2488,17.38,81,100,7.49,CA,1704726765
549,anjozorobe,-18.4,47.8667,69.98,90,100,3.13,MG,1704726920
550,rustavi,41.5495,44.9932,47.91,49,0,9.22,GE,1704726921
551,aleg,17.0481,-13.9209,91.85,6,25,5.08,MR,1704726921
552,yelizovo,53.1873,158.3805,4.8,77,0,11.18,RU,1704726921
553,jose maria morelos,23.3952,-103.8984,47.3,67,72,19.01,MX,1704726922
554,coyuca de catalan,18.3333,-100.65,74.66,57,3,0.22,MX,1704726927
555,general conesa,-40.1,-64.4333,75.94,25,5,14.61,AR,1704726928
556,filadelfia,39.9523,-75.1638,43.29,66,20,13.8,US,1704726852
557,coquimbo,-29.9533,-71.3436,69.53,68,20,13.8,CL,1704726928
558,logan,41.7355,-111.8344,13.98,54,20,0.0,US,1704726929
559,as saffaniyah,27.9708,48.73,62.06,47,4,4.16,SA,1704726929
560,dazuocun,24.8862,118.9643,55.27,86,65,17.47,CN,1704726929
561,vorkuta,67.5,64.0,-18.8,100,100,1.41,RU,1704726935
562,guanica,17.9716,-66.908,87.98,55,5,9.51,PR,1704726935
563,howrah,22.5892,88.3103,66.2,77,0,3.44,IN,1704726935
564,kavieng,-2.5744,150.7967,82.36,79,93,11.34,PG,1704726935
565,codrington,-38.2667,141.9667,59.76,84,97,8.59,AU,1704726936
566,colonia,50.9333,6.95,31.86,55,0,11.5,DE,1704726815
567,tulsipur,28.131,82.2973,53.2,60,0,4.32,NP,1704726936
568,iskateley,67.6803,53.1512,-3.98,100,65,8.01,RU,1704726937
569,khorugh,37.4897,71.553,31.84,42,100,3.22,TJ,1704726937
570,ekibastuz,51.6667,75.3667,13.39,75,23,25.9,KZ,1704726937
